background.cpgs	CpG.coordinate	Chr.hg19	Start.hg19	End.hg19	CpG_Names	amplicon	Type.of.amplicon	S1.mean	S2.mean	S3.mean	S4.mean	NBC.mean	GC.mean	MBC.mean	PB.mean	diff.NBC.MB	diff.NBC.MB.conf	
206	cg11629955	chr3.126679199.126679200	chr3	126679199	126679200	B.cell.diff.392	AMPL130741	CpG.B.cell.diff	0.903729024758255	0.656136093605059	0.62269110677817	0.624121849422488	0.749700789884639	0.69826368493069	0.878608599860865	0.725598264125977	FALSE	FALSE
207	cg11701868	chr19.4912006.4912007	chr19	4912006	4912007	B.cell.diff.186	AMPL131278	CpG.B.cell.diff	0.553069038698698	0.3408149665555	0.305558337293078	0.341754837133937	0.1509241410937	0.074235075567245	0.142523749352357	0.134250334329722	FALSE	FALSE
208	cg11853320	chr13.28493913.28493914	chr13	28493913	28493914	B.cell.diff.409	AMPL131097	CpG.B.cell.diff	0.124634013549666	0.143344751236481	0.119418361643141	0.128234333676556	0.191562879532423	0.23770669179464	0.318446349728157	0.211379276101074	FALSE	FALSE
209	cg11869499	chr15.89872984.89872985	chr15	89872984	89872985	B.cell.diff.329	AMPL131162	CpG.B.cell.diff	0.448301450152027	0.748696610911223	0.765319244316828	0.769567372796425	0.604463335952458	0.340903897265623	0.389979310399302	0.529603737652497	FALSE	FALSE
210	cg11911550	chr5.39716771.39716772	chr5	39716771	39716772	B.cell.diff.358	AMPL130787	CpG.B.cell.diff	0.437013377451427	0.436833142743794	0.408228094442826	0.409142565439681	0.328186422772996	0.209065384469445	0.153425606452213	0.279373299069043	FALSE	FALSE
211	cg11919694	chr16.30380600.30380601	chr16	30380600	30380601	B.cell.diff.330	AMPL131189	CpG.B.cell.diff	0.44991468209342	0.486231569397181	0.489237995019005	0.486010810289726	0.308450830554175	0.209626415185894	0.19080821940726	0.275968291191901	FALSE	FALSE
212	cg12325588	chr5.167696398.167696399	chr5	167696398	167696399	always.unmeth.B.13	AMPL130811	CpG.always.unmeth.B	0.025375838183952	0.024700027966664	0.022162001387182	0.029612801942284	0.03052459053779	0.026289127304998	0.034734176448289	0.029823708344515	NA	NA
213	cg12417466	chr3.35683819.35683820	chr3	35683819	35683820	B.cell.diff.444	AMPL130727	CpG.B.cell.diff	0.931929580241604	0.76843196300879	0.508589785269765	0.531469929899036	0.521339663274787	0.343129225573593	0.419111528846587	0.458938262127511	FALSE	FALSE
214	cg12476487	chr6.145047472.145047473	chr6	145047472	145047473	B.cell.diff.163	AMPL200081	CpG.B.cell.diff	0.891395797843972	0.898271247437778	0.769943392007492	0.782328270918229	0.568559506395055	0.070008546862703	0.282977346153763	0.388959927845852	TRUE	FALSE
215	cg12564437	chr12.96464899.96464900	chr12	96464899	96464900	B.cell.diff.294	AMPL131077	CpG.B.cell.diff	0.685195977838262	0.299614002942664	0.222646866556102	0.216392588081197	0.400224883242875	0.127458805135841	0.079118833332841	0.295379597749775	TRUE	FALSE
216	cg12660445	chr15.66795737.66795738	chr15	66795737	66795738	B.cell.diff.55	AMPL131157	CpG.B.cell.diff	0.761874759618973	0.746393940931216	0.69750358903721	0.721496596340287	0.646077191352284	0.415133502972855	0.312122062393423	0.576445394367435	TRUE	FALSE
217	cg12736206	chr1.203787773.203787774	chr1	203787773	203787774	B.cell.diff.69	AMPL130647	CpG.B.cell.diff.and.MCL	0.917160875047478	0.915886454778232	0.8940565061688	0.879705056869577	0.726296658675755	0.685927614384735	0.560323269144399	0.7035102534126	FALSE	FALSE
221	cg12741639	chr22.37678728.37678729	chr22	37678728	37678729	B.cell.diff.417	AMPL131353	CpG.B.cell.diff	0.467003544611401	0.444996836280521	0.429539334012793	0.443195708016452	0.314914044305627	0.203929030854713	0.151032242942671	0.28052678999238	FALSE	FALSE
222	cg12754495	chr3.151102703.151102704	chr3	151102703	151102704	B.cell.diff.312	AMPL130745	CpG.B.cell.diff	0.452673909077533	0.496550557912784	0.411059820631598	0.424834442583268	0.12376655818536	0.075035619590039	0.158934952523814	0.107818510281539	FALSE	FALSE
223	cg12756527	chr10.11284548.11284549	chr10	11284548	11284549	B.cell.diff.324	AMPL130975	CpG.B.cell.diff	0.875988771796059	0.838423830363572	0.650962135999145	0.378424830373296	0.065002184943489	0.051712917700211	0.06711715023384	0.060462937472295	FALSE	FALSE
224	cg12758082	chr13.113407769.113407770	chr13	113407769	113407770	B.cell.diff.142	AMPL131112	CpG.B.cell.diff	0.644874674207204	0.653750136939058	0.656466084371833	0.669788766473446	0.298304770456766	0.467508440969223	0.639778216370302	0.343208906058554	TRUE	FALSE
225	cg12765518	chr12.21810762.21810763	chr12	21810762	21810763	always.unmeth.B.1	AMPL131063	CpG.always.unmeth.B	0.023716028347522	0.022909901091413	0.021769903355847	0.023961192071932	0.02697539390766	0.024762609070517	0.028085029652802	0.024953255145594	NA	NA
226	cg12798118	chr17.15166031.15166032	chr17	15166031	15166032	B.cell.diff.195	AMPL131221	CpG.B.cell.diff	0.029084729469799	0.030423639879328	0.028134750748598	0.026917917643789	0.04849657549016	0.131476072620756	0.213109749813915	0.069380350904909	FALSE	FALSE
227	cg12831208	chr14.77219295.77219296	chr14	77219295	77219296	B.cell.diff.252	AMPL131123	CpG.B.cell.diff	0.945695852452017	0.93186973686495	0.921152890579438	0.931766068231614	0.874847918464282	0.599730936290337	0.49752794903502	0.770139372154707	TRUE	FALSE
228	cg12850242	chr2.70484614.70484615	chr2	70484614	70484615	B.cell.diff.79	AMPL130679	CpG.B.cell.diff	0.372649417178739	0.397770183474006	0.365655037624463	0.382280932426422	0.441057641783767	0.271240952242802	0.349619336462029	0.386484498777276	FALSE	FALSE
229	cg13206302	chr5.138739960.138739961	chr5	138739960	138739961	always.unmeth.B.12	AMPL130804	CpG.always.unmeth.B	0.029487736157577	0.03473967531075	0.031860112163694	0.033865732624025	0.034329632506027	0.024792361161169	0.033748410677459	0.031149819427058	NA	NA
230	cg13226290	chr20.1448595.1448596	chr20	1448595	1448596	B.cell.diff.301	AMPL200461	CpG.B.cell.diff	0.220300829263881	0.397854048909654	0.374656307083786	0.410972490349533	0.446530502116634	0.59319142674202	0.758491935055404	0.488528462241767	TRUE	FALSE
231	cg13265740	chr6.139349120.139349121	chr6	139349120	139349121	B.cell.diff.164	AMPL130870	CpG.B.cell.diff	0.199450816968792	0.218737054917114	0.261557209872961	0.23161183019129	0.138708037266974	0.330531203577565	0.631386214824624	0.172322212809974	TRUE	FALSE
232	cg13324103	chr10.29948428.29948429	chr10	29948428	29948429	B.cell.diff.440	AMPL130979	CpG.B.cell.diff	0.746485466397133	0.602955759017233	0.465571876513084	0.450314756689569	0.087612086405736	0.05395412729611	0.061405891205083	0.074968409574679	FALSE	FALSE
233	cg13339771	chr3.181171744.181171745	chr3	181171744	181171745	B.cell.diff.313	AMPL199970	CpG.B.cell.diff	0.943922592359923	0.933397056170572	0.923304537259709	0.932380896959314	0.904215967503068	0.852966192858465	0.792270130932606	0.872222019828573	FALSE	FALSE
234	cg13368983	chr2.201995729.201995730	chr2	201995729	201995730	B.cell.diff.420	AMPL130703	CpG.B.cell.diff	0.497674789828218	0.785066132098681	0.784623922009317	0.79326747177919	0.829872453977559	0.260114732380842	0.248354751085677	0.643892370893315	TRUE	FALSE
235	cg13428066	chr11.2677768.2677769	chr11	2677768	2677769	B.cell.diff.136	AMPL131011	CpG.B.cell.diff	0.817610497546906	0.84381916455163	0.821514662412141	0.859450429761393	0.355105493307124	0.48469616723228	0.723418290002383	0.381989717453289	TRUE	FALSE
236	cg13433881	chr2.96804750.96804751	chr2	96804750	96804751	B.cell.diff.352	AMPL130681	CpG.B.cell.diff	0.375310514298654	0.392984473559918	0.366398416689923	0.403943442914043	0.373817805740014	0.120617367416669	0.102359527147488	0.294383269769049	TRUE	FALSE
237	cg13542461	chr11.8285528.8285529	chr11	8285528	8285529	always.unmeth.B.46	AMPL202547	CpG.always.unmeth.B	0.04056590836763	0.05047497394711	0.035119568661397	0.042700976577654	0.048315163403331	0.044817694845999	0.045785785898638	0.045200789574657	NA	NA
238	cg13614103	chr5.141217652.141217653	chr5	141217652	141217653	B.cell.diff.219	AMPL200021	CpG.B.cell.diff	0.90215194046332	0.931930686497494	0.925114408488521	0.942592467936824	0.922924068985728	0.832151815742773	0.823173583175062	0.896551654222061	FALSE	FALSE
239	cg13649600	chr2.71170891.71170892	chr2	71170891	71170892	B.cell.diff.202	AMPL130680	CpG.B.cell.diff	0.863690627467512	0.864671417920014	0.837754348488127	0.850673060133134	0.838154697791306	0.68446698641942	0.613443823236017	0.772597276956997	FALSE	FALSE
240	cg13666648	chr3.114238429.114238430	chr3	114238429	114238430	B.cell.diff.23	AMPL130738	CpG.B.cell.diff	0.775427526527858	0.881530136536092	0.843669438304502	0.868872984249456	0.770985400691377	0.478706464132524	0.279594775594797	0.684224616480059	TRUE	FALSE
241	cg13689591	chr3.124239629.124239630	chr3	124239629	124239630	B.cell.diff.207	AMPL130739	CpG.B.cell.diff	0.803889281882385	0.853959078768558	0.849710981381418	0.893529860720906	0.878178263032139	0.704757762883371	0.57481493195067	0.816359175646305	TRUE	FALSE
242	cg13796936	chr1.118175205.118175206	chr1	118175205	118175206	B.cell.diff.198	AMPL130635	CpG.B.cell.diff	0.931500473641365	0.939113455540283	0.922190898808668	0.94270462269607	0.915427856867161	0.88840498411181	0.836202086393531	0.834681947466435	FALSE	FALSE
243	cg13827287	chr12.54730461.54730462	chr12	54730461	54730462	B.cell.diff.48	AMPL200244	CpG.B.cell.diff	0.834153619583696	0.883508102799499	0.86711049212693	0.875867279610631	0.846858950479168	0.62848991618612	0.630931806969483	0.782177173931565	FALSE	FALSE
244	cg14113958	chr9.117657237.117657238	chr9	117657237	117657238	B.cell.diff.171	AMPL130957	CpG.B.cell.diff	0.827335824391735	0.876357432279204	0.891675077374638	0.909627105205864	0.84724825950041	0.271442892913886	0.486195896429234	0.649491593097245	TRUE	FALSE
245	cg14134128	chr17.76774832.76774833	chr17	76774832	76774833	B.cell.diff.150	AMPL131248	CpG.B.cell.diff	0.875727643021287	0.887085494347454	0.886320946249702	0.896399619333412	0.766011052564432	0.118343271378684	0.418768714704557	0.536204423454373	TRUE	FALSE
246	cg14144728	chr1.1101462.1101463	chr1	1101462	1101463	B.cell.diff.7	AMPL130598	CpG.B.cell.diff	0.838780119660289	0.850365719402003	0.820594619365203	0.835567106385669	0.838468831398471	0.689950867198991	0.643017471760837	0.793846504507547	FALSE	FALSE
247	cg14162417	chr1.226315857.226315858	chr1	226315857	226315858	B.cell.diff.429	AMPL130650	CpG.B.cell.diff	0.783189025242004	0.475727343960924	0.400221136169365	0.353175218535752	0.161028983863323	0.058760727671605	0.07216244089206	0.123462015327506	FALSE	FALSE
248	cg14228103	chr7.137013465.137013466	chr7	137013465	137013466	B.cell.diff.168	AMPL130917	CpG.B.cell.diff	0.87859451325009	0.911833532051761	0.884631375920431	0.892580902542669	0.755441159538485	0.555971157567627	0.864653539309222	0.697123875286586	FALSE	FALSE
249	cg14342106	chr11.57069646.57069647	chr11	57069646	57069647	always.meth.B.27	AMPL200200	CpG.always.meth.B	0.974259388074846	0.972805524188247	0.969898423899115	0.974112406477663	0.959262982727649	0.956258594696867	0.958092737454276	0.956996187621662	NA	NA
250	cg14375111	chr3.14165186.14165187	chr3	14165186	14165187	B.cell.diff.24	AMPL130721	CpG.B.cell.diff	0.931284301566724	0.926973897548991	0.916799533892538	0.919724098038819	0.866265687077074	0.393906075911047	0.325818137357429	0.710594440200184	TRUE	FALSE
251	cg14385008	chr2.3469154.3469155	chr2	3469154	3469155	always.meth.B.17	AMPL199896	CpG.always.meth.B	0.964742317712331	0.971171170732742	0.965561198743174	0.975437396037486	0.953692151414191	0.959899835237758	0.958501347953534	0.954729327901686	NA	NA
252	cg14385566	chr2.233403858.233403859	chr2	233403858	233403859	B.cell.diff.15	AMPL130708	CpG.B.cell.diff	0.801463860715977	0.828571962394963	0.800699225831982	0.80789801745478	0.713943700692779	0.501366813927813	0.37805293462779	0.638364497312997	TRUE	FALSE
253	cg14391240	chr9.36802634.36802635	chr9	36802634	36802635	B.cell.diff.402	AMPL130949	CpG.B.cell.diff	0.851741927352099	0.422043170909145	0.378729453903319	0.371323162703199	0.698583899970427	0.628467076937549	0.601770396552986	0.670848050627323	FALSE	FALSE
254	cg14434062	chr15.70767419.70767420	chr15	70767419	70767420	B.cell.diff.145	AMPL131158	CpG.B.cell.diff	0.713414234600638	0.798295482688747	0.791937050337947	0.815125974215687	0.172151005627303	0.319884408521687	0.446882656185474	0.212941244629194	TRUE	FALSE
255	cg14544983	chr19.47248940.47248941	chr19	47248940	47248941	always.unmeth.B.25	AMPL200455	CpG.always.unmeth.B	0.029888660298472	0.034246997633111	0.029715177125198	0.034165932050702	0.036405421917492	0.038250016876198	0.034757830398185	0.03781856607316	NA	NA
256	cg14626259	chr21.38079019.38079020	chr21	38079019	38079020	B.cell.diff.67	AMPL131342	CpG.B.cell.diff	0.131991957222597	0.128035275163239	0.112017386978335	0.120610762125972	0.137561460688648	0.204504385376736	0.30553436359256	0.152486080411256	FALSE	FALSE
257	cg14675984	chr12.113900359.113900360	chr12	113900359	113900360	always.unmeth.B.14	AMPL131085	CpG.always.unmeth.B	0.039705673063733	0.037354329520487	0.035038175313355	0.035548965930374	0.039853310305823	0.03413928477977	0.041529733752339	0.037893550179841	NA	NA
258	cg14711743	chr5.79514577.79514578	chr5	79514577	79514578	B.cell.diff.316	AMPL130797	CpG.B.cell.diff	0.747513395190699	0.887720943348727	0.538919360059869	0.543997769091489	0.548852481299362	0.616894018345622	0.812530233545452	0.563543605806996	TRUE	TRUE
259	cg14762436	chr7.24917750.24917751	chr7	24917750	24917751	B.cell.diff.424	AMPL130889	CpG.B.cell.diff	0.479405645160609	0.19887239349271	0.165882454291991	0.155444442510699	0.071205766995417	0.051758122550888	0.072542054793932	0.063612271070426	FALSE	FALSE
260	cg14763972	chr10.127461256.127461257	chr10	127461256	127461257	always.meth.B.8	AMPL131000	CpG.always.meth.B	0.971065125246177	0.965320478912729	0.963569908699232	0.967362965878292	0.959822436842307	0.958406313832059	0.960276323697183	0.959315760816611	NA	NA
261	cg14784664	chr11.123302579.123302580	chr11	123302579	123302580	B.cell.diff.174	AMPL131044	CpG.B.cell.diff	0.851014714700926	0.841088065356358	0.822441729169558	0.844339316309706	0.738593638631419	0.544757533944965	0.644942166577084	0.674062221926706	FALSE	FALSE
262	cg14836555	chr14.24743391.24743392	chr14	24743391	24743392	B.cell.diff.105	AMPL131116	CpG.B.cell.diff	0.885755948673392	0.938741605734693	0.944973708234628	0.948065740813296	0.779261042153195	0.10712813768353	0.098881119773513	0.536697296551143	TRUE	FALSE
263	cg14847134	chr1.156122709.156122710	chr1	156122709	156122710	B.cell.diff.153	AMPL130638	CpG.B.cell.diff	0.869765727095811	0.885162807976872	0.838869885585496	0.841494729192517	0.776968559957457	0.280519625492093	0.554634364630937	0.605311190063017	FALSE	FALSE
264	cg14855529	chr13.25338146.25338147	chr13	25338146	25338147	B.cell.diff.52	AMPL131095	CpG.B.cell.diff	0.905238758067525	0.915442350841902	0.885874891566094	0.920908764788996	0.877722392268902	0.687598260497384	0.612056733939442	0.812001079893188	TRUE	FALSE
265	cg14901243	chr19.13951845.13951846	chr19	13951845	13951846	B.cell.diff.264	AMPL200436	CpG.B.cell.diff	0.915419613199567	0.927716582469495	0.916483677974112	0.927096229178896	0.858796831147467	0.601745428858485	0.637249014834512	0.802209454382963	FALSE	FALSE
266	cg14910524	chr6.31541948.31541949	chr6	31541948	31541949	B.cell.diff.225	AMPL130839	CpG.B.cell.diff	0.908355360196079	0.911370995439286	0.896875138804462	0.911928241623936	0.865740174015734	0.394473499306672	0.552775703482386	0.733951623080726	TRUE	FALSE
267	cg14980260	chr7.38720626.38720627	chr7	38720626	38720627	B.cell.diff.230	AMPL130898	CpG.B.cell.diff	0.916388816178273	0.920849003478763	0.907021514723646	0.910451319827358	0.890948041323951	0.801867691063577	0.747031815153927	0.853262922311001	FALSE	FALSE
268	cg14999716	chr12.104477949.104477950	chr12	104477949	104477950	B.cell.diff.178	AMPL131081	CpG.B.cell.diff	0.944917781836716	0.94882160915454	0.944155420500919	0.956501853167302	0.914468360705927	0.462800991258696	0.678119588754623	0.776577983527351	FALSE	FALSE
269	cg15009913	chr1.2287741.2287742	chr1	2287741	2287742	B.cell.diff.199	AMPL130600	CpG.B.cell.diff	0.9372957246827	0.940509296756143	0.926519706683393	0.949299598738228	0.91631761086902	0.857589261916873	0.814536678659939	0.881378308353108	FALSE	FALSE
270	cg15025569	chr19.17002106.17002107	chr19	17002106	17002107	B.cell.diff.187	AMPL131289	CpG.B.cell.diff	0.853674177033742	0.83589608594889	0.765056056843258	0.790226823901139	0.704220344562188	0.257730423118897	0.527303919355958	0.552612331714358	FALSE	FALSE
271	cg15141207	chr5.175815715.175815716	chr5	175815715	175815716	always.unmeth.B.10	AMPL130816	CpG.always.unmeth.B	0.027894008788591	0.031446086719675	0.026610845282693	0.035158366979006	0.037172888832642	0.029520632360282	0.036586536747576	0.036264161248046	NA	NA
272	cg15227982	chr10.104535854.104535855	chr10	104535854	104535855	B.cell.diff.325	AMPL130995	CpG.B.cell.diff	0.133814335987365	0.236234545970781	0.287356597281951	0.291373460600047	0.324515323041561	0.489803895249089	0.669837621953959	0.371173169162186	TRUE	FALSE
273	cg15248242	chr11.125603160.125603161	chr11	125603160	125603161	B.cell.diff.244	AMPL131045	CpG.B.cell.diff	0.907947910983033	0.940406718957588	0.92993155937491	0.942458344727272	0.913073563035148	0.811515057182066	0.724349425612093	0.876683835377222	FALSE	FALSE
274	cg15764183	chr4.152098105.152098106	chr4	152098105	152098106	B.cell.diff.355	AMPL130772	CpG.B.cell.diff	0.91154896871337	0.920775586645838	0.894502163547436	0.924474560299215	0.897129190999886	0.836141789298259	0.791063200719415	0.844083556307822	FALSE	FALSE
275	cg15783941	chr19.13132221.13132222	chr19	13132221	13132222	B.cell.diff.380	AMPL131284	CpG.B.cell.diff	0.6471903817831	0.622967412813975	0.577955730392494	0.588260488254481	0.906644105159949	0.858459594650484	0.851727378581383	0.883085510159202	FALSE	FALSE
276	cg15804118	chr1.155112702.155112703	chr1	155112702	155112703	always.unmeth.B.50	AMPL202225	CpG.always.unmeth.B	0.035507072855364	0.032902874668984	0.029300234852546	0.035574286937169	0.043802842167985	0.037987833778287	0.041192731501488	0.042609985968111	NA	NA
277	cg15816712	chr8.72630628.72630629	chr8	72630628	72630629	B.cell.diff.235	AMPL130932	CpG.B.cell.diff	0.937181208118013	0.935093746601203	0.901551483310356	0.918852646637883	0.867235281879351	0.598150187929869	0.451389849514096	0.773850626652874	TRUE	FALSE
278	cg15947301	chr17.3462082.3462083	chr17	3462082	3462083	B.cell.diff.111	AMPL131216	CpG.B.cell.diff	0.543728641493493	0.505294260379386	0.466791247562771	0.467900485703048	0.365889431300737	0.104873579658675	0.090858752457444	0.267030988833505	TRUE	FALSE
279	cg16003238	chr15.65670876.65670877	chr15	65670876	65670877	B.cell.diff.374	AMPL131155	CpG.B.cell.diff	0.345881204906553	0.350455977490719	0.328029042758813	0.355903786258291	0.690203202333903	0.682820559108532	0.687505120258729	0.684185733857014	FALSE	FALSE
280	cg16068833	chr1.26644515.26644516	chr1	26644515	26644516	B.cell.diff.350	AMPL130614	CpG.B.cell.diff	0.508807597142796	0.446038512510097	0.426780908081443	0.458152539560761	0.08912229700561	0.052654153164414	0.060688880533505	0.076484076982924	FALSE	FALSE
281	cg16138854	chr5.96144076.96144077	chr5	96144076	96144077	always.unmeth.B.23	AMPL130800	CpG.always.unmeth.B	0.034924847102403	0.033451068753834	0.029224600722937	0.03607696326831	0.035135814996572	0.03188123876103	0.036409810011263	0.033657829951704	NA	NA
282	cg16264807	chr17.56590729.56590730	chr17	56590729	56590730	B.cell.diff.184	AMPL131236	CpG.B.cell.diff	0.884402625510117	0.905362743728264	0.878607126950141	0.889491810497066	0.642371481935842	0.111872467918509	0.326251307217942	0.448428674473445	TRUE	FALSE
283	cg16330965	chr15.66790390.66790391	chr15	66790390	66790391	B.cell.diff.56	AMPL131156	CpG.B.cell.diff	0.917543321454967	0.947720442411795	0.930074974296983	0.934676404671359	0.869440304515075	0.323004721113126	0.21059283542435	0.686659399655499	TRUE	FALSE
284	cg16348668	chr2.240196171.240196172	chr2	240196171	240196172	B.cell.diff.16	AMPL199941	CpG.B.cell.diff	0.831298144594996	0.869548934917067	0.872433256003011	0.882344549108046	0.876066662634971	0.520469100325665	0.476386255456274	0.785430933198861	TRUE	FALSE
285	cg16361890	chr5.179220545.179220546	chr5	179220545	179220546	B.cell.diff.359	AMPL130819	CpG.B.cell.diff	0.474211001906225	0.594825734597307	0.60310519370113	0.617060359672384	0.356377234814042	0.439518941997996	0.674098085892611	0.373346207822427	TRUE	FALSE
286	cg16363586	chr19.17516329.17516330	chr19	17516329	17516330	B.cell.diff.415	AMPL131291	CpG.B.cell.diff	0.537442057351278	0.5550787616859	0.541818228315135	0.559459052369637	0.181496785133243	0.12895920541505	0.11479837777093	0.157150887418421	FALSE	FALSE
287	cg16421157	chr6.5036597.5036598	chr6	5036597	5036598	B.cell.diff.165	AMPL130822	CpG.B.cell.diff	0.73542261752979	0.609958095354671	0.605406318175102	0.620572535659946	0.477899225539864	0.49571836001858	0.688764456071048	0.477193064717588	FALSE	FALSE
288	cg16423910	chr19.49843627.49843628	chr19	49843627	49843628	B.cell.diff.381	AMPL131310	CpG.B.cell.diff	0.37530222284784	0.147689463691868	0.115767491985638	0.123643901940348	0.089793299676273	0.078677031836968	0.092286590320845	0.085558550203488	FALSE	FALSE
289	cg16472965	chr2.74881210.74881211	chr2	74881210	74881211	always.unmeth.B.29	AMPL199914	CpG.always.unmeth.B	0.033716577166935	0.034364396586732	0.036962557785661	0.039535098887855	0.040735049340579	0.034967720966003	0.036059647206246	0.040178763840545	NA	NA
290	cg16479131	chr8.77895682.77895683	chr8	77895682	77895683	B.cell.diff.236	AMPL130933	CpG.B.cell.diff	0.845366727694366	0.89274318013326	0.876398699480874	0.903321711471318	0.907848373009993	0.497812265702641	0.603217573789675	0.796254983298961	TRUE	FALSE
291	cg16484912	chr17.74464334.74464335	chr17	74464334	74464335	B.cell.diff.333	AMPL131243	CpG.B.cell.diff	0.906891660696126	0.795310029854754	0.413855700843047	0.419616812114794	0.234345433945452	0.119771905145081	0.191379709475715	0.191364197276261	FALSE	FALSE
292	cg16490659	chr10.32166103.32166104	chr10	32166103	32166104	B.cell.diff.134	AMPL200165	CpG.B.cell.diff	0.769304588963642	0.873177104472529	0.866368763496317	0.898997112951546	0.852300107369336	0.195789022180741	0.367283688512654	0.628585831273026	TRUE	FALSE
293	cg16523158	chr6.167535171.167535172	chr6	167535171	167535172	B.cell.diff.88	AMPL200084	CpG.B.cell.diff	0.932083729208245	0.928312655354813	0.912574767365608	0.900090169174621	0.359343315534734	0.441886057129136	0.479522234293055	0.381684917715105	FALSE	FALSE
294	cg16564824	chr20.10199536.10199537	chr20	10199536	10199537	B.cell.diff.338	AMPL131317	CpG.B.cell.diff	0.063168323861501	0.084290337892859	0.109023265922014	0.103982959914398	0.134677637172698	0.171143289294176	0.258083398089373	0.142689983193892	FALSE	FALSE
295	cg16570669	chr11.126923106.126923107	chr11	126923106	126923107	B.cell.diff.245	AMPL200221	CpG.B.cell.diff	0.949290610617349	0.939331013964436	0.922586338974682	0.933986351446902	0.880892658428234	0.610651385173339	0.467494550084215	0.7853227206854	TRUE	FALSE
296	cg16598679	chr14.90851046.90851047	chr14	90851046	90851047	B.cell.diff.328	AMPL131124	CpG.B.cell.diff	0.629409472355522	0.656951587243465	0.446068324204473	0.471347155298517	0.375732618490922	0.531046894487683	0.773784195694475	0.42305459096892	TRUE	FALSE
297	cg16619991	chr5.52096811.52096812	chr5	52096811	52096812	B.cell.diff.33	AMPL130789	CpG.B.cell.diff	0.86263540707328	0.856262438175937	0.835385432630056	0.835699524676174	0.728428332810104	0.53027080982321	0.455793879026395	0.672542419843597	TRUE	FALSE
298	cg16705697	chr11.134731585.134731586	chr11	134731585	134731586	B.cell.diff.2	AMPL131051	CpG.B.cell.diff	0.851448386977477	0.893797057651052	0.899687232223463	0.92422276505941	0.882297767199794	0.649287502687971	0.527136668365325	0.805896461291453	TRUE	FALSE
299	cg16736279	chr7.3995563.3995564	chr7	3995563	3995564	B.cell.diff.92	AMPL130883	CpG.B.cell.diff	0.897081218968547	0.916415688095578	0.896813963021349	0.913970435253776	0.862490730252023	0.330553277538255	0.224446011806831	0.682009497310556	TRUE	FALSE
300	cg16974190	chr7.128763677.128763678	chr7	128763677	128763678	B.cell.diff.38	AMPL200116	CpG.B.cell.diff	0.934845450254718	0.944733362167794	0.935995444826551	0.943954738267391	0.859348781159134	0.208393226011236	0.294871928011149	0.621016308639338	TRUE	FALSE
301	cg17046484	chr17.19269624.19269625	chr17	19269624	19269625	B.cell.diff.64	AMPL131222	CpG.B.cell.diff	0.938441845319954	0.930718624254114	0.910200009306474	0.927115338373365	0.888145657912657	0.728271211831621	0.719418550474168	0.817792891877212	FALSE	FALSE
302	cg17077610	chr10.22766143.22766144	chr10	22766143	22766144	B.cell.diff.326	AMPL130978	CpG.B.cell.diff	0.326323511359029	0.287422410123174	0.291534626596821	0.29137380595875	0.335230194161186	0.400321489291496	0.432555844042415	0.350581428178104	FALSE	FALSE
303	cg17085666	chr2.39005329.39005330	chr2	39005329	39005330	always.unmeth.B.34	AMPL202254	CpG.always.unmeth.B	0.040606871153982	0.043153959585268	0.03602177999083	0.041072793649974	0.042082371742979	0.038741724964899	0.038176367783067	0.03897533392304	NA	NA
304	cg17100176	chr1.207096358.207096359	chr1	207096358	207096359	B.cell.diff.438	AMPL130648	CpG.B.cell.diff	0.74757146946027	0.551779643604129	0.468753871451161	0.467052103625273	0.349641330167233	0.172728422218348	0.163534341085029	0.276093086455694	FALSE	FALSE
305	cg17128799	chr1.2458466.2458467	chr1	2458466	2458467	B.cell.diff.77	AMPL130601	CpG.B.cell.diff	0.717440001551187	0.702434397619951	0.651995016662116	0.672366963503751	0.754136347616172	0.122532500776739	0.148221193261941	0.521680565660375	TRUE	FALSE
306	cg17214023	chr2.10176748.10176749	chr2	10176748	10176749	B.cell.diff.121	AMPL130666	CpG.B.cell.diff	0.889501167137844	0.887875188107414	0.882366358233701	0.898810903929204	0.655734508504921	0.810208398008093	0.765419548815227	0.702843878371284	FALSE	FALSE
307	cg17306339	chr12.124198578.124198579	chr12	124198578	124198579	B.cell.diff.101	AMPL131089	CpG.B.cell.diff	0.927555583957231	0.940185908483589	0.938051885447033	0.940951935715086	0.783765667103928	0.369748361019768	0.160118176228695	0.65800845894719	TRUE	FALSE
308	cg17403699	chr7.152622135.152622136	chr7	152622135	152622136	B.cell.diff.341	AMPL130924	CpG.B.cell.diff	0.220712463327757	0.233887134470398	0.224140121258438	0.249389096216336	0.28670402841127	0.368631315970713	0.475885902039605	0.311089510887252	FALSE	FALSE
309	cg17479119	chr10.65736386.65736387	chr10	65736386	65736387	B.cell.diff.42	AMPL200168	CpG.B.cell.diff	0.925672417294581	0.920383367142592	0.90884743400603	0.910193398003225	0.863395813421418	0.544523352376313	0.514217816491712	0.750639646559042	TRUE	FALSE
310	cg17532753	chr2.240172742.240172743	chr2	240172742	240172743	B.cell.diff.273	AMPL130712	CpG.B.cell.diff	0.922351780771724	0.461783684650267	0.223810454138281	0.185061698473668	0.200167242955998	0.268523131302869	0.556722131964454	0.219373854394153	TRUE	FALSE
