X6042308046_R06C02	X6042308046_R03C02	X6042308061_R05C02	X6042308061_R06C02	X6042308062_R04C02	X6042308062_R06C02	X6042308061_R04C02	X6042308046_R06C01	X6042308046_R04C02	X6042308061_R03C01	X6042308062_R05C01	X6042308062_R03C02	X6042308062_R01C01	X6042308062_R03C01	X6042308061_R01C01	X6042308046_R01C01	X6042308046_R04C01	X6042308061_R01C02	X6042308062_R04C01	X6042308061_R05C01	X6042308046_R02C01	X6042308046_R05C01	X6929671168_R04C01	X5900833028_R01C02	X5900833028_R01C01	X5900833028_R04C01	X6929671131_R04C02	X6929671127_R02C02	X6929671137_R01C01	X7990908013_R05C01	X6929671127_R05C02	X6929671133_R03C02	X6929671127_R06C02	X6929671133_R04C02	X6929671168_R03C01	X6929671168_R03C02	X6929671131_R03C02	X7990908013_R03C02	X7990908013_R05C02	X7990908013_R04C01	X7990908013_R01C02	X6929671168_R06C01	X6929671168_R04C02	X6929671131_R06C02	X7990908013_R04C02	X7990908013_R06C02	X7990908013_R06C01	X7990908013_R02C02	X7990895055_R06C01	X6929671168_R01C01	X6929671168_R02C01	X7990895143_R06C02	X5900833028_R03C02	X5900833028_R03C01	X5900833028_R06C01	X6929671127_R04C02	X6929671137_R03C01	X5900833028_R02C02	X5900833028_R02C01	X5900833028_R05C01	X6929671127_R03C02	X6929671137_R02C01
cg24725692	0.650766488413547	0.557013013840116	0.673586256263422	0.548301077307797	0.592873619036057	0.71863072519084	0.528480136318447	0.619027434856786	0.574867160179845	0.595391500101754	0.58950991079312	0.616321888876855	0.539776800834891	0.580045029031876	0.471997994484833	0.50376492194674	0.5733549086967	0.509661184506156	0.559169681493979	0.540728570328344	0.56434100978626	0.602086847925223	0.47331930543387	0.490293481242191	0.499562384518137	0.511717319663127	0.498296575219652	0.504939186034309	0.460287572749059	0.507883082373782	0.55607021988546	0.487404531836786	0.339407325602798	0.341020793950851	0.309052575314398	0.410082485449902	0.329923138086403	0.395140788804687	0.366897305171158	0.313245344156808	0.246285132037021	0.358009601811634	0.389997576149309	0.333193041526375	0.416868768526004	0.3972531013372	0.289545567419916	0.273069821115983	0.272780556423882	0.251202596525296	0.240349951639849	0.264099565277461	0.333169275191128	0.307481007851309	0.29852475382825	0.316035332087651	0.29854316155686	0.384519168998595	0.391703188222614	0.422361723911875	0.422766738767644	0.435722780188628
cg24750887	0.203996282527881	0.13071000855432	0.343170639424896	0.187677031682809	0.330892706279921	0.00192760762475905	0.224051030223257	0.295640812448034	0.292817679558011	0.287100814026299	0.292616033755274	0.279181708784597	0.243610747051114	0.31288048702339	0.2187168355041	0.283729121961959	0.354696313251042	0.299590621510979	0.300438596491228	0.195747418593377	0.293710328909406	0.33395580454404	0.118222361317581	0.0886553098948895	0.127557777672069	0.114178090650858	0.0949159044871401	0.0676857680045778	0.0764052218493169	0.0783362442590077	0.0928144557217987	0.0566343042071197	0.304042331714087	0.340037446397294	0.331550802139037	0.169585250525472	0.292980243799916	0.205264714581485	0.186887578309659	0.323429217507897	0.273248989174384	0.182947439580869	0.106690470118167	0.262123096052223	0.104701414353064	0.184619390677893	0.290347254092091	0.130683209533916	0.38193114326643	0.52762938230384	0.573369565217391	0.445285467128028	0.389613432253026	0.552698853261267	0.440023530670089	0.514142678347935	0.536950489265372	0.187505650483681	0.254736642667677	0.293706684551755	0.326040696901184	0.284611553784861
cg25898520	0.927205375603032	0.931128323215407	0.896475071451254	0.942947051580244	0.92902711948503	0.910603715170279	0.935474219607061	0.954386215589366	0.939661356984592	0.899396149025863	0.910006826791363	0.936002994011976	0.930323771437361	0.925411073159107	0.925479343743823	0.934171239717071	0.956930738725445	0.900913562895292	0.956016932448541	0.93820881562025	0.926553315213956	0.913760459292738	0.88705837539282	0.927595944632193	0.904393115942029	0.909010780391891	0.927361359138955	0.90663973744004	0.915320055117124	0.925081713400998	0.92940512865015	0.923073394495413	0.89308604936588	0.80910724049051	0.780167163677601	0.865688648340692	0.836331859771769	0.85309553666806	0.815691696189406	0.789370829361296	0.766391299801318	0.799085378022843	0.830593948449757	0.816203513389738	0.818971759594497	0.853283742781638	0.81323577693354	0.766795014692471	0.786256135653726	0.570523982903277	0.584588560081368	0.626795443288757	0.744504059636295	0.668169973942674	0.736628907370232	0.675979645330963	0.731346320126138	0.796383152673518	0.795802664003737	0.789366053169734	0.778984211435759	0.775860136725317
cg26134090	0.832784720000825	0.874134477825465	0.887575928090147	0.862804113368447	0.846551724137931	0.874975801801485	0.889252021563342	0.915386314162224	0.860643734496877	0.879138868297504	0.854566400949017	0.868143318096262	0.865965980836366	0.872656499314936	0.860225690627977	0.857757420073659	0.885178694373161	0.844484894218282	0.876690581590597	0.871933201014874	0.855372166206409	0.866836546064541	0.800378173960022	0.793460396010017	0.675627829761545	0.790932609759821	0.848751446998512	0.813944965863305	0.781747641894157	0.795300026058323	0.841275670178809	0.810896112323757	0.808707849716706	0.70791379447554	0.696401114239394	0.782414711821121	0.706101289379237	0.698453119497196	0.742643530706594	0.705233090213262	0.663491750888469	0.75901518427908	0.804361219789086	0.770736917052332	0.731968940083297	0.761659844894442	0.763348099790161	0.710337105139085	0.718848318187153	0.482325497936479	0.517998760842627	0.569027042096459	0.581499003899169	0.511765952367868	0.608155883315413	0.626624414919906	0.590993150684932	0.67404184956989	0.564008579294449	0.678531650269167	0.715355337923358	0.683876638514159
cg26137103	0.858689291983616	0.906583823850011	0.838896952104499	0.917962962962963	0.857859038631672	0.755908289241623	0.930406785957526	0.916053836547801	0.945597916515952	0.866791744840525	0.908410623946037	0.910205338000594	0.873586161011311	0.853706487799237	0.8140155379424	0.795334703726875	0.848120206995449	0.800623936471923	0.874268319393749	0.873191286373032	0.816361494806724	0.851059452787492	0.447800014449823	0.551268961493582	0.63671875	0.609037057445929	0.70106786083362	0.645648878488262	0.570864635305973	0.669920513178078	0.672696398384748	0.661744131820302	0.0890298034242232	0.0552411748854756	0.061144371380901	0.115603990540972	0.172331258975586	0.0985205917632947	0.0759213953121301	0.108055009823183	0.0692018386961972	0.0798372250750896	0.0823246974092228	0.140711161817836	0.114851163922459	0.138582258279026	0.145970937912814	0.0883690708252112	0.108918643802365	0.29624529514367	0.326867816091954	0.354575797562679	0.3186471296668	0.329164508001546	0.273710917095739	0.389104488540675	0.41333672690252	0.433696468820436	0.333055390113163	0.366617656459758	0.498699661123808	0.526132740797991
cg26300517	0.937131056075497	0.916028880866426	0.925339366515837	0.902684994861254	0.880292671224661	0.89343341503268	0.901052563813693	0.937294311236483	0.939372652636032	0.927200826854806	0.879767319338553	0.914111383156504	0.800320448628079	0.810575414843557	0.762825629489877	0.781191531265387	0.848616517304849	0.808585086984377	0.826613401675949	0.805351313267127	0.826653726948644	0.802317764189903	0.289583695789978	0.383024936301742	0.333480272612994	0.340971418740913	0.337243711688861	0.361440235741912	0.297839909415556	0.289560328234221	0.328574865836867	0.264203233256351	0.0976134086354527	0.121168362323597	0.165931863727455	0.19307710350836	0.220762105580239	0.127384484951251	0.132425189816883	0.15006971018362	0.106408890242046	0.152728476024307	0.167234582748714	0.179621162638798	0.103601286173633	0.113972856261567	0.137160614982009	0.155818657331302	0.115888894197889	0.294214422813271	0.303154346255719	0.265044413862129	0.0886286124573685	0.103894263487716	0.105656744930556	0.13968874047004	0.121152311762483	0.100704608300263	0.0938858102458182	0.130634652545707	0.145086142789451	0.125050261359067
cg00540769	0.352913160819178	0.453955986376736	0.394520547945205	0.37077489077949	0.319838056680162	0.396177754265309	0.389305696846389	0.515694754464286	0.401766304347826	0.329166957614692	0.359877668646709	0.462601826709454	0.451367389060888	0.405977907732294	0.356451709838332	0.410923648841864	0.48115064345193	0.35995085995086	0.429542097488922	0.382464190488002	0.401470996391896	0.502578926486425	0.455878284923928	0.340950167828557	0.386468125986413	0.488906524964632	0.446768419069154	0.379407996763536	0.391090217147974	0.347277899909479	0.378218098095305	0.453471894189891	0.477457430340557	0.547956483387239	0.502828575187475	0.401786792225039	0.633824459911416	0.494773749669225	0.524862568715642	0.470386533665835	0.44579038950609	0.448796033994334	0.444299471885679	0.534780232648919	0.432586320169355	0.439828860365616	0.509535491018438	0.387207488299532	0.603617035068387	0.642537778029317	0.744372512917978	0.675586793912819	0.566994208368582	0.639444246102582	0.609410069550278	0.611492570914003	0.667563703641409	0.479258571318009	0.549525401280313	0.547440699126092	0.498918918918919	0.571056789664467
cg00563352	0.758339006126617	0.857505930193155	0.671667628390075	0.871574053505459	0.769405528209012	0.56203115983843	0.92174607629369	0.917144417144417	0.946542930093221	0.706410256410256	0.874922086017037	0.913423972495703	0.877031998440281	0.898528568698643	0.921951776939778	0.93505253104107	0.922903024633614	0.712474645030426	0.899764844209289	0.942270830984327	0.878184565265723	0.877245085560741	0.840435441130557	0.863946711074105	0.861319340329835	0.845225585474335	0.909482363719652	0.876995860437611	0.883137796181274	0.900559892752937	0.905263157894737	0.9169921875	0.707496068495544	0.603014592933948	0.587882750354146	0.743763952246918	0.683459397745112	0.647499720326658	0.654969574036511	0.579241286347006	0.550568743818002	0.634288926363125	0.694627418690819	0.598523191456939	0.691420400381316	0.663875598086124	0.534594150123341	0.654384858044164	0.50706773719326	0.155796497080901	0.164539777355417	0.332048897156524	0.344678833539001	0.336146030652661	0.365583533591056	0.297512048977465	0.457659372026641	0.495090777663606	0.454477611940299	0.459381443298969	0.411084624553039	0.567899291896145
cg00658890	0.872064276885043	0.908158280410357	0.859941234084231	0.921406049281794	0.88416447944007	0.825112107623318	0.936967592361603	0.926463743833194	0.933168552730969	0.857936140675613	0.923844282238443	0.938083006624307	0.925640279394645	0.916322314049587	0.922933208780944	0.903469840629413	0.924983002190829	0.853532080362929	0.94792411196124	0.921581899052408	0.928373061791252	0.924260355029586	0.821276724557836	0.8255254720342	0.80948021564439	0.803451648965903	0.887489957276188	0.838487023743788	0.840474265696578	0.876050598522795	0.915781290489764	0.852410189418681	0.82009555091072	0.733909391908261	0.647728341642367	0.83510586398673	0.761746361746362	0.653231350979718	0.724973826206008	0.663407678989714	0.597118345798504	0.749824479288556	0.791223155929038	0.756034202835805	0.717129593201668	0.732184808144088	0.682183172349587	0.735456575390763	0.614023537157436	0.430218687872763	0.381115292507698	0.415535546297541	0.586892084751345	0.451337566357864	0.550302100316486	0.492434633261671	0.604760623991393	0.625652011922504	0.558196114535067	0.571673257067941	0.624133713819812	0.690809162219472
cg00906476	0.863869295231205	0.818301736302841	0.820017301789726	0.856822451484602	0.849886395468268	0.857833688721757	0.83679512694543	0.862687464562372	0.847270432313032	0.820855893377759	0.829868658956954	0.841148468211448	0.810627184542277	0.852940163284991	0.808641269114899	0.805587167880399	0.85347338688322	0.817332641411521	0.851059013742926	0.840184729438216	0.847224093787899	0.855311272298746	0.744025410616172	0.767181918246476	0.796403112476767	0.800139694612056	0.813106796116505	0.819552529182879	0.81272247581557	0.806027802382322	0.836949162520974	0.78789594539335	0.54916317619464	0.493943606036537	0.511417578573927	0.639250555731978	0.564335290977042	0.61748403104049	0.593609137800051	0.518671676038226	0.402808765425087	0.586126178847149	0.642630024982966	0.586807328001815	0.668678269303303	0.625292894966744	0.534264723593882	0.518098000054718	0.567093025583587	0.463619721368953	0.502967567719614	0.528460172154666	0.603463967991717	0.577404229165051	0.566750629722922	0.55161425889522	0.549779941317685	0.750317426210615	0.732824420685123	0.699581614441616	0.747440751647735	0.719207007116603
cg01202296	0.920496846490636	0.911491791577445	0.901756390118521	0.93175456053068	0.912999269168441	0.912507963474198	0.921457445942646	0.933690744920993	0.923686711008552	0.923211746420186	0.906408321655708	0.936430470827468	0.9086522006982	0.91738000126815	0.868468945435293	0.915501374447233	0.912841810042608	0.921279985874162	0.919601527253635	0.923399460153568	0.891602144133413	0.936790609317184	0.865590964098427	0.887190422903955	0.875873691609126	0.885583637354111	0.908928672596453	0.900452857604864	0.891920975280799	0.882232322164676	0.911035391847191	0.89244721169464	0.853508994738532	0.802122846702627	0.789378317757186	0.827228616181786	0.807346471518424	0.804651506021047	0.790002607191107	0.748564497194755	0.71773838489167	0.795869737887212	0.806896695446982	0.785153183187698	0.803387315898045	0.795994627498782	0.76441829273569	0.741510826771654	0.713032986447762	0.573589164785553	0.59054967304167	0.641034530578283	0.703221992314514	0.671109986220085	0.701873728362143	0.713688664155616	0.713966991790853	0.777741139249848	0.73124999741899	0.78724627859733	0.813732052494296	0.791263777131652
cg01213455	0.922718084279272	0.921253586404767	0.892244291311985	0.946422530446549	0.925355855903457	0.907779835935433	0.938515263281802	0.947024447595007	0.932812935600781	0.906997500892538	0.921030006018399	0.928557719988485	0.916322255562475	0.907774313587448	0.905747338341706	0.904672350384487	0.939227626752561	0.923732298325903	0.928015403203116	0.931726587127409	0.924119187126121	0.923824513082825	0.643947409247128	0.715525165900267	0.784043960249263	0.8092737198535	0.726320517564791	0.707021699266504	0.666682504989072	0.784017608755465	0.727805121864788	0.702652152769985	0.301483932956123	0.447603853853854	0.339041794087666	0.613274234072576	0.48513133027346	0.462101900551773	0.619957604873079	0.522635059582761	0.366644506267069	0.325589399414903	0.501167857765383	0.427730566898429	0.50284417643219	0.65283599685617	0.473360539012818	0.443839629636328	0.365917452287882	0.313013528093618	0.399559337486704	0.317658829414707	0.238909922023758	0.308332702641338	0.399727771916109	0.286902917200027	0.240684178375076	0.172844400396432	0.184450933640528	0.203437936322644	0.159016068240428	0.130293480401812
cg02083319	0.876324368378158	0.862914347945212	0.833594566353187	0.846657994796878	0.846755658381406	0.865438057627614	0.890909090909091	0.912108113333235	0.87591261611886	0.848520268789131	0.895131889341626	0.887211457455771	0.853256846780163	0.873222856107942	0.868628980297738	0.83011671589573	0.87691250222754	0.836783413453677	0.88810955243821	0.862866114449678	0.87459364475033	0.853181160475012	0.593311268883788	0.695076935032639	0.693394008913293	0.67083659139839	0.742515261158529	0.674519369644061	0.621186502977284	0.771446449217332	0.703151651927467	0.705260398462076	0.288128210257126	0.251041356690842	0.261188512937162	0.369295474536921	0.328443897668843	0.30805520038799	0.313251607154633	0.28902487868034	0.198654723326777	0.318583677668286	0.346113498525092	0.304520601153306	0.365011920168926	0.343033052495139	0.305390877791135	0.263629574309186	0.289428076256499	0.246099290780142	0.29488314685127	0.281015048981892	0.182935812018257	0.265460065803853	0.209429231310034	0.218315233343117	0.249997730499029	0.157359077304452	0.157034481603671	0.180423484480966	0.146566244001653	0.158989477132211
cg02312715	0.920148462354189	0.920253088788815	0.90668202764977	0.935031530036509	0.892894046522453	0.856595200908704	0.944673501225763	0.932827102803738	0.938893312101911	0.896148896148896	0.90691685062546	0.933823529411765	0.927852255297604	0.940032835047092	0.909054519526428	0.882186686500558	0.931092858486426	0.873712098910804	0.943333944617642	0.932111337406653	0.92657997798371	0.936650017349305	0.905876057982294	0.879482122085672	0.880868994199409	0.893474937645828	0.905344962540535	0.89567942690844	0.902362331693945	0.891978855435532	0.913680459314987	0.927145620011234	0.891620111731844	0.843984133979727	0.820582722780712	0.861147662909777	0.84097069019855	0.798704116342834	0.871437655355801	0.791703588834736	0.719674258990358	0.811521644273949	0.840452879724334	0.81659011078087	0.800158958819731	0.836950948555802	0.823615330684739	0.766616049526924	0.785766943529759	0.568892701596938	0.569509469882668	0.631572063824222	0.790736478711162	0.680499547483009	0.74342480254051	0.70213999578326	0.726207799767171	0.803146092486194	0.764406598114824	0.794660266986651	0.770690201881408	0.815351302919435
cg02580917	0.65980024968789	0.748153277931671	0.592244418331375	0.666025394382455	0.526348419094854	0.541486810551559	0.745761504826021	0.817714126807564	0.783012134189864	0.650252525252525	0.665852032881582	0.659737417943107	0.688079158159259	0.667019475021169	0.686321956189506	0.738955223880597	0.758770242383967	0.580990099009901	0.732387140902873	0.715250965250965	0.751211631663974	0.78276565688275	0.506269592476489	0.375358914121639	0.27212389380531	0.338706487341772	0.374591820867672	0.376049811757892	0.449311023622047	0.415897889548844	0.569172216936251	0.498493975903614	0.527434312210201	0.374479166666667	0.366076527698458	0.264097498605586	0.322513954930742	0.377295714665957	0.279485443466486	0.2764564404062	0.221599515298394	0.375600861926073	0.358667919967772	0.303770086526576	0.414014251781473	0.334706102583302	0.304258498319014	0.30730587053251	0.282690073576868	0.220262904777172	0.245324053936494	0.243054456318715	0.26041144004014	0.242909790097741	0.294688862465319	0.31573275862069	0.362226640159046	0.35	0.325752017608217	0.342821425137032	0.307489123679304	0.454662261380323
cg02604503	0.261926817971283	0.197829716193656	0.140027014858172	0.158289103965033	0.211368341803124	0.125460348637368	0.180025311115798	0.20027763755679	0.177444973905151	0.184489492281942	0.152782786392595	0.164067278287462	0.189448441247002	0.151904105229659	0.143511450381679	0.146472909248388	0.203743419769936	0.160775600888709	0.168542336548767	0.157000212449543	0.212827988338192	0.211113898645258	0.331197183098592	0.347311954266025	0.379725897920605	0.358455522971652	0.314769553072626	0.318293347873501	0.409386485722364	0.246483439167105	0.278706162439337	0.341422608964491	0.275904837072951	0.350528775209051	0.329311649714803	0.227388612870465	0.312695434646654	0.339972247163497	0.348787405736394	0.310779749781786	0.308818379211319	0.341093913955929	0.323441734417344	0.36152937702982	0.312842948242622	0.349262277031491	0.338920386925085	0.322940787297387	0.345984467667831	0.46223401755304	0.537240811437982	0.440666414237031	0.417895730866059	0.503562205820406	0.462885119430295	0.4322224362679	0.469814892721918	0.345765989777594	0.426011584937484	0.384427391368102	0.372245578534253	0.415825756818863
cg04141975	0.925238819152935	0.93076785820496	0.888334752463204	0.931696369854005	0.907313929040912	0.858659588586596	0.696809532961753	0.84392543377357	0.597961741784293	0.411202587474272	0.680476153183491	0.717274739134874	0.490114095386578	0.527141832460688	0.552309269273479	0.634594477060231	0.48194293266988	0.321852500486476	0.510402722650141	0.584139626771555	0.401211647449678	0.706353412235765	0.527195275743957	0.765578395808142	0.786048322737595	0.8177987191824	0.707855744026123	0.652449704142012	0.665105386416862	0.593372808016397	0.48262306051608	0.755680007284979	0.510679611650485	0.765375929053643	0.531204020751686	0.707850646242221	0.710775938254875	0.613426573426573	0.717123449964458	0.594142951687624	0.635485331857294	0.490317486702128	0.689142203739881	0.686390794423545	0.592582709167038	0.737849408209519	0.601758533449463	0.643093192333113	0.794853505526946	0.707523358278351	0.647741230164349	0.664624192769516	0.76752532628445	0.755759365743609	0.714172784632216	0.672268261447268	0.670832047721897	0.750636767717125	0.776540321322727	0.701540133385264	0.617770894836181	0.591549295774648
cg04357965	0.58540906286736	0.566105005111408	0.721196541247955	0.606442136187179	0.580360721442886	0.488749286122216	0.542686095109003	0.60061753851685	0.552569952499034	0.57557903291345	0.554969248490555	0.615695461200586	0.583993756003843	0.574710531152362	0.51788520085743	0.522878228782288	0.530683170673649	0.556629834254144	0.539351851851852	0.557551802611091	0.526905467277134	0.57199447945224	0.723998305931277	0.790426797412707	0.827618892567066	0.750226616313597	0.792392729998126	0.767435060188118	0.716755057945394	0.803775459513164	0.811633981141263	0.793857319879625	0.791179117911791	0.68660438603436	0.636808413858904	0.767064925442252	0.658149371342488	0.752410979228487	0.695211786372007	0.661288912207065	0.5855014246345	0.612049273943547	0.707777958387516	0.651263625812355	0.703268444847513	0.683066639430598	0.647823526747294	0.559501744167585	0.584033225657591	0.520013905442988	0.501082532259461	0.530347289840961	0.67056773726947	0.588474374648911	0.633471315905361	0.608220937700707	0.573716951788491	0.799630928215538	0.798905961330478	0.755655010649484	0.730556277130539	0.717932905772077
cg04517282	0.124129778011296	0.0904356492754999	0.219240048250905	0.103010981225646	0.117107508532423	0.0632450331125828	0.117899695206428	0.168757220663476	0.131055726687202	0.111320045129748	0.14911455214304	0.110949129133737	0.126043974774161	0.109215328467153	0.139688153030059	0.181283232896136	0.132483294695213	0.0763641349054017	0.133907185628743	0.129691211401425	0.128451730418944	0.130131787759608	0.252713291582671	0.240934004054358	0.198165267688818	0.246800839317906	0.26671298823763	0.212145836719216	0.228279741648726	0.153956775412935	0.202893373816753	0.207504125813028	0.239937239756201	0.361681626857346	0.327709889674962	0.262659367916317	0.37490869247626	0.27490267324163	0.287990632795398	0.331103502765341	0.27879690381127	0.265057407547392	0.270016256858362	0.344545358538388	0.212625066460438	0.232678568460642	0.325045516613564	0.253644959376467	0.352324380165289	0.524215552523875	0.557450473729543	0.475045497159874	0.392038095238095	0.492837243869489	0.414682120135726	0.445378151260504	0.4747834633577	0.347288574502149	0.380024450783536	0.338954781319496	0.349904534180332	0.397005387796016
cg04685228	0.64645726807889	0.84037558685446	0.788352272727273	0.853362573099415	0.764453172947097	0.750139742873113	0.877536231884058	0.860921820303384	0.607559681697613	0.836509900990099	0.885788239100542	0.833582030943218	0.853651755210023	0.889686628938255	0.818683759598908	0.80664290913607	0.627297768283771	0.864754098360656	0.855730393457851	0.868743805748266	0.581285297700343	0.886731602013082	0.0674989506181198	0.0653837099811676	0.106946797695696	0.102721569320491	0.108009132055356	0.085245020700755	0.108192715889135	0.113062459401097	0.106284024948625	0.082089552238806	0.0760594560404807	0.0693449781659389	0.0585018440798677	0.0793166206775084	0.0678314491264132	0.0906638517475956	0.0616781292984869	0.0606413175848503	0.0484452675699386	0.05560529485674	0.0733513744480843	0.0931357906684987	0.0701597086018493	0.0684658040665434	0.0811775512882201	0.0638969058326062	0.0429595747311163	0.0524414808640689	0.059484944511405	0.0543205103421612	0.0636621490794085	0.0786841971673689	0.0920788012083765	0.0592785026864262	0.0792838874680307	0.0751573184679816	0.0821406967700765	0.0780440288330411	0.0704351154778614	0.0610310247571294
cg04996277	0.164707090414335	0.161181889861809	0.229291865922819	0.181085004775549	0.167691447736165	0.175474471212218	0.215841427874061	0.242386509178881	0.221020500452216	0.175375842405391	0.248883447378138	0.226565202352127	0.223528782938693	0.246947020475622	0.205717980693732	0.187696533776701	0.251382221634412	0.156534702666888	0.243110638645842	0.204304311836858	0.201066474220191	0.250412284237916	0.263478983007538	0.287321384779583	0.289364619526469	0.280927889601456	0.296021454024466	0.265260821309656	0.301880253011004	0.222459748755462	0.269641154029566	0.245357670673639	0.301192427318444	0.339661334739556	0.332306928234418	0.283905543460057	0.394701710471423	0.293944506000925	0.323404371286859	0.340875598673707	0.30712223224336	0.32095580614983	0.287366693829829	0.38951040335497	0.261576688502372	0.300670798416043	0.324695258921774	0.285361273104675	0.323142138031527	0.52179935588877	0.50727295724766	0.46341350176456	0.41036002001107	0.44431046966852	0.440207062571268	0.446337362393325	0.468608268675737	0.368417383221009	0.403770943344544	0.378108974901737	0.353248890586887	0.38574558090346
cg05088356	0.921189591078067	0.90666993281075	0.933568389798586	0.921858120273677	0.909612584395681	0.88103540631663	0.811563235476279	0.858776135493206	0.849676917554146	0.865168074184468	0.862019914651494	0.796197388951299	0.394632665410289	0.451453647833242	0.468566274719401	0.411166824773004	0.511519876124623	0.428558758314856	0.3925014293022	0.482888292910448	0.464613260576575	0.485923085830449	0.385225117045534	0.404549434969351	0.413207032315908	0.375801210277224	0.47809732152385	0.450715379335832	0.351081247015485	0.430294301008234	0.40574658138799	0.473806102739196	0.0813301580700467	0.163842670435204	0.140972440832212	0.172903688458712	0.242554315525325	0.121218745730291	0.288125104134435	0.193372216330859	0.115338502118136	0.169799416388443	0.138749360844587	0.183614250143651	0.146145175243138	0.282578939915986	0.169515935458061	0.150740600935318	0.240662920817791	0.144718801494358	0.0991878454744773	0.18949778305851	0.122490076739878	0.0752377361652214	0.073902131105489	0.138807861583163	0.139270878097694	0.13218639626296	0.101489989517861	0.122417660047223	0.178829680720881	0.163594386926879
cg05198819	0.597030951560624	0.533384898685084	0.510389767875469	0.577657718002503	0.557073401736385	0.559246112237999	0.574088400639538	0.612212659331082	0.557036220630229	0.542371128690347	0.559055988503841	0.557157738911125	0.517303403122527	0.530372709856589	0.5071131814176	0.498650204397984	0.574107290497751	0.525619720260352	0.568379370635596	0.528846153846154	0.52910679839643	0.585433116936867	0.590876650921765	0.674867207156835	0.685084995358069	0.693913153804675	0.712267574962309	0.669433037727163	0.601337086558761	0.6031412041997	0.715415019762846	0.700274059238959	0.551091456529921	0.562741372680988	0.431915264580246	0.572440803482098	0.535929707937019	0.519262472885033	0.489939073272407	0.443669084565237	0.355902240685906	0.516658942273032	0.519956568946797	0.501163452091628	0.569345025053686	0.561873628973289	0.489256663300378	0.466066833694475	0.495743371628338	0.212076505611465	0.221906630861392	0.345980260873878	0.376314034550815	0.323070133749745	0.359018603905594	0.341880341880342	0.365423771952151	0.400952539181481	0.353791615289766	0.408530717835917	0.370435874030123	0.435437907668925
cg05681827	0.891654117460569	0.874847899219812	0.873377663835924	0.878667664670659	0.870646178092987	0.846340261233878	0.880405985297959	0.899857397504456	0.888486444956646	0.852622554750214	0.878325674788586	0.855321093295672	0.829727877838684	0.86797253634895	0.848415869181455	0.834112322872617	0.887525224122531	0.853807615230461	0.887266264874053	0.88164143662808	0.889200998751561	0.896478229980717	0.799541210560206	0.859367000933538	0.859638451619182	0.872560701141208	0.851409194507755	0.866531271155549	0.81939697265625	0.830593849416755	0.879468295311658	0.85466496257075	0.781389477480727	0.760080248613351	0.635684554779248	0.799500761550178	0.659469914789064	0.812618677714483	0.698768277749766	0.756308073508156	0.654911071333359	0.763303830474861	0.82704069151105	0.74024199843872	0.842917610842704	0.786506998207544	0.809681156932584	0.756586070010826	0.641858102828567	0.456655049190453	0.532443487621098	0.569334792464629	0.679838747480429	0.464183877928483	0.665648854961832	0.611337563558432	0.64705262603382	0.799123341044685	0.659170404510102	0.765492671009772	0.714254055491534	0.735665168661
cg05708512	0.842703533026114	0.853691974665277	0.70973594033461	0.807119274665237	0.751965408805031	0.674648422652984	0.852382209317672	0.899983570388415	0.869413163600755	0.789517890139426	0.823652090975953	0.839984408725706	0.803635122223725	0.829542068143439	0.835397302589845	0.844162625885863	0.850917461132456	0.76603325415677	0.866197721538344	0.843248347497639	0.858312505386538	0.880053795074389	0.790024747763183	0.779087337564219	0.789054516994836	0.813232541180185	0.8364920297004	0.779576587795766	0.784790054547761	0.783254071191814	0.798593017196456	0.844474761255116	0.789497057843899	0.74221710557874	0.678529784537389	0.72332204360063	0.741297935103245	0.694096416602217	0.76328477896767	0.67721110236414	0.634384425555251	0.763997716776504	0.76144305541884	0.754057275550577	0.70988609974566	0.745759706873116	0.748127310803126	0.692850236050282	0.691523156662765	0.501191472918143	0.477608869408561	0.565123567795304	0.699605392962841	0.615761880602063	0.668409856408438	0.6232377507049	0.638814324061911	0.751138828163759	0.691859195820534	0.732413213029515	0.704958717128812	0.747453438611295
cg06469229	0.162506081814439	0.118622316256807	0.0716132368148914	0.145491193867098	0.16034510178117	0.135220507836229	0.144775413711584	0.135435455558636	0.183833765232476	0.123535196263214	0.175834432647157	0.148242521553981	0.163667089142374	0.120229046430467	0.148096054888508	0.137905588900282	0.189960735407309	0.0702272499749725	0.120980979047987	0.149419609780193	0.149364298474777	0.133400753884343	0.194152331165279	0.168166623810748	0.167858933236079	0.201304240677902	0.207300958044268	0.202151737822838	0.284901216799686	0.189040775791564	0.172456851101615	0.174869389693659	0.220723681966688	0.289624808575804	0.273833368210218	0.213519648416888	0.302350089577405	0.227771295215869	0.228982377133929	0.248694773480043	0.206625790659913	0.216789901318564	0.209470423366278	0.258532806869617	0.187188019966722	0.188718168253407	0.222673874250071	0.195533453336181	0.280358992813601	0.411616621170761	0.452855483063723	0.373815818462216	0.363210927948059	0.406048919923734	0.349759676195295	0.361921619603396	0.400524304621368	0.305063893499228	0.306851664541097	0.291857193105874	0.272955863211454	0.334247465088587
